discovery_id,grounded_statement_id,notice_id,opportunity_title,source_file,source_statement,reason,suggested_context,status,created_at
PDISC-000087,GSTMT-000192,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_11.bin,Please reference SOW for injection system requirements.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000088,GSTMT-000193,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_11.bin,Injection injection system requirements are unknown.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000089,GSTMT-000194,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_11.bin,Are there existing backflow devices we must tie into?,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000090,GSTMT-000195,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_13.bin,AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT BPA NO.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000091,GSTMT-000197,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_13.bin,AMENDMENT OF SOLICITATION NUMBER To all Offerors/Bidders 36C78626B0017 X 9B.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000092,GSTMT-000198,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_13.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS X The above numbered solicitation is amended as set forth in Item 14.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000093,GSTMT-000200,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_13.bin,"(a) By completing Items 8 and 15, and returning _____1_ ____ copies of the amendment;",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000094,GSTMT-000201,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_13.bin,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000095,GSTMT-000202,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_13.bin,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amend,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000096,GSTMT-000203,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_14.bin,See Instructions at www.dol.gov/whd/forms/wh347instr.htm) Persons are not required to respond to the collection of information unless it displays a currently valid OMB control number.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000097,GSTMT-000204,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_14.bin,§ 5.5(a)(3)(ii) require contractors to submit weekly a copy of all payrolls to the Federal agency,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000098,GSTMT-000206,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_15.bin,WAGES OVERTIME You must be paid not less than one and one-half times your basic rate of pay for all hours worked over 40 in a work week.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000099,GSTMT-000207,38811fa6a48a41e0979b84f46b44b030,Cape Canaveral National Cemetery Ornamental Grass Renovation and Irrigation National Shrine Project,38811fa6a48a41e0979b84f46b44b030_15.bin,"ENFORCEMENT Contract payments can be withheld to ensure workers receive wages and overtime pay due, and liquidated damages may apply if overtime pay requirements are not met.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000100,GSTMT-000217,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_1.bin,The Government will not exercise any supervision or control over the contract service providers performing the services herein.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000101,GSTMT-000218,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_1.bin,"Such contract service providers shall be accountable solely to the Contractor who, in turn is responsible to the Government.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000102,GSTMT-000224,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_4.bin,CONTRACT ID CODE PAGE OF PAGES AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 2.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000103,GSTMT-000226,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_4.bin,AMENDMENT OF SOLICITATION NUMBER 9B.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000104,GSTMT-000227,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_4.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000105,GSTMT-000229,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_4.bin,"(a) By completing items 8 and 15, and returning copies of the amendment;",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000106,GSTMT-000230,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_4.bin,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000107,GSTMT-000231,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_4.bin,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000108,GSTMT-000232,3164fcc003e84650b53a7bdb56485b05,"USAG DHR, Fort Bragg ID Card Services",3164fcc003e84650b53a7bdb56485b05_4.bin,"If by virtue of this amendment you desire to change an offer already submitted, such change may be made by letter or electronic communication, provided each letter or electroni",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000109,GSTMT-000234,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_2.bin,RFQ - NetApp 36C26226Q0907 Amendment.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000110,GSTMT-000241,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_2.bin,"Should offerors quote the annual subscription cost for the base year only, or should the quote reflect a multi-year term?",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000111,GSTMT-000251,09ce44adca35468fb46ab77206c9afb7,6515--NetApp,09ce44adca35468fb46ab77206c9afb7_4.bin,"The services to be provided by the contractor under this agreement shall consist of furnishing all necessary parts, labor, transpor",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000112,GSTMT-000252,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,CONTRACT ID CODE PAGE 1 OF 2 AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT J 2.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000113,GSTMT-000254,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,AMENDMENT OF SOLICITATION NUMBER FA568226Q0014 9B.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000114,GSTMT-000255,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000115,GSTMT-000257,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,"(a) By completing items 8 and 15, and returning 1 copies of the amendment;",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000116,GSTMT-000258,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000117,GSTMT-000259,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_1.bin,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000118,GSTMT-000261,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,CONTRACT ID CODE PAGE 1 OF 2 AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT J 2.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000119,GSTMT-000263,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,AMENDMENT OF SOLICITATION NUMBER FA568226Q0014 9B.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000120,GSTMT-000264,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,THIS ITEM ONLY APPLIES TO AMENDMENTS OF SOLICITATIONS The above numbered solicitation is amended as set forth in Item 14.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000121,GSTMT-000266,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,"(a) By completing items 8 and 15, and returning 1 copies of the amendment;",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000122,GSTMT-000267,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,(b) By acknowledging receipt of this amendment on each copy of the offer submitted;,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000123,GSTMT-000268,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_3.bin,or (c) By separate letter or electronic communication which includes a reference to the solicitation and amendment numbers.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000124,GSTMT-000269,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_4.bin,"Could you please confirm whether the delivery location has a loading dock available, or if a lift gate will be required for delivery?",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000125,GSTMT-000270,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_4.bin,The requirement we are looking for should fit pelican cases (as picture attached).,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000126,GSTMT-000272,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_6.bin,"Our quoting process includes the internals as we will need to include them in the build, the quote will be for a total solution of x lockers, each locker will have hooks, shelves, bar etc as per a shown layout.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000127,GSTMT-000273,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_6.bin,The quote was pushed with separate internals of the lockers because the User requested more shelves.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000128,GSTMT-000274,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_6.bin,See Amendment 2 FA568226Q00140002 Q 7:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000129,GSTMT-000277,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_6.bin,"Yes, the already indicated preferred dimensions are the minimum size required Q 9 :",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000130,GSTMT-000278,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_7.bin,This requirement is for 25 gear lockers for proper storage of personnel UTC items and pro gear.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000131,GSTMT-000279,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_7.bin,Assembly of the lockers shall be preferably executed by our Unit.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000132,GSTMT-000280,f33e54c1c9644aa8bb2eb283b82a85ad,31 CES n. 25 military gear lockers.,f33e54c1c9644aa8bb2eb283b82a85ad_7.bin,"However, if pre-built, the lockers should have the option for adjustable shelving so the locker can better fit the requirement.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000133,GSTMT-000286,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,__ ____ Your Quote Reference #______________ Email:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000134,GSTMT-000287,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,stephen.p.smith161.civ@us.navy.mil Quotation Valid For _________Days Also send quotes to:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000135,GSTMT-000289,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,Provisions below MUST be filled in to be considered for award.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000136,GSTMT-000293,f29a122869e64fa19982e9655482f397,Hex Jam Nuts,f29a122869e64fa19982e9655482f397_2.bin,"_____________ IF NOT USA, DUTY INCLUDED IN PRICE Yes ___ No ___ SHIP TO:",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000137,GSTMT-000299,dedd02b3424a4149b2823ccee9a76082,Patient Ceiling Lift Slings Replacement,dedd02b3424a4149b2823ccee9a76082_1.bin,It is neither a solicitation announcement nor a request for proposals or quotes and does not obligate the Government to award a contract.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000138,GSTMT-000300,dedd02b3424a4149b2823ccee9a76082,Patient Ceiling Lift Slings Replacement,dedd02b3424a4149b2823ccee9a76082_1.bin,Responses to this Sources Sought must be in writing.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000139,GSTMT-000303,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_2.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000140,GSTMT-000307,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_5.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000141,GSTMT-000311,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_6.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000142,GSTMT-000315,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_9.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000143,GSTMT-000324,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000144,GSTMT-000328,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000145,GSTMT-000332,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_17.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000146,GSTMT-000336,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,Appendix A Portal Instructions for Submission of MAPS Proposals Amendment 03 - 22 April 2026 Registration Instructions:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000147,GSTMT-000337,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,Appendix A Portal Instructions for Submission of MAPS Proposals Amendment 03 - 22 April 2026 Registration Instructions:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000148,GSTMT-000338,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,***OFFERORS SHALL ONLY HAVE ONE (1) PERSON REGISTER FOR PORTAL ACCESS.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000149,GSTMT-000340,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,"https://chess.army.mil/proposal/default/index Once you are on the portal home page, in the top right corner there is an icon of a person.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000150,GSTMT-000341,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,"Once you click register you will be brought to a new page, following the instructions on the page enter all required information.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000151,GSTMT-000342,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,"1 Enter First Name, Last Name, Email Address, and create a Password Enter the Address and Phone Number of your Company For Service or Agency select Not Applicable Click SUBMIT to create your profile.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000152,GSTMT-000343,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,In order to access the portal submission page after registration Offerors shall use the same link as above:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000153,GSTMT-000344,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,https://chess.army.mil/proposal/default/index 2 How to Submit Proposals:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000154,GSTMT-000345,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_18.bin,"Once you have created your profile, you will now have access to the submission page (please use the following link to access the submission page https://chess.army.mil/proposal/default/index).",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000155,GSTMT-000350,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_22.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000156,GSTMT-000354,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_23.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000157,GSTMT-000358,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_24.bin,REQUISITION/PURCHASE NUMBER SEALED BID (IFB) INVITATION FOR BID NEGOTIATED (RFP) REQUEST FOR PROPOSAL 7.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000158,GSTMT-000363,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_1.bin,The enterprise must meet the definition of “Indian Economic Enterprise” throughout the following time periods:,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000159,GSTMT-000365,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_2.bin,"§ 164.502(e), the Indian Health Service (IHS), as a covered entity, is required to enter into an agreement with a “business associate,” as defined by 45 C.F.R.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000160,GSTMT-000366,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_2.bin,"§ 160.103, under which the business associate must agree to appropriately safeguard Protected Health Information (PHI) that it will use and disclose when performing functions, activities or services pursuant to its contract with the IHS.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000161,GSTMT-000367,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_2.bin,The following terms shall have the same meaning as those terms in 45 C.F.R.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000162,GSTMT-000369,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_2.bin,“Business Associate” shall generally have the same meaning as the term “business associate” at 45 C.F.R.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000163,GSTMT-000370,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_2.bin,"§ 160.103, and in reference to the party to this Agreement shall mean ____________",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000164,GSTMT-000372,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_4.bin,This performance work statement describes the requirements for non-personal services for a(n) EMERGENCY PHYSICIAN) to support the mission of the Indian Health Service (IHS).,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000165,GSTMT-000373,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_4.bin,Department of Health and Human Services and is responsible for providing federal health services to American Indians and Alaska Natives.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000166,GSTMT-000374,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_4.bin,The IHS is the principal federal health care provider and health advocate for the Indian people.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000167,GSTMT-000375,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_4.bin,The IHS currently provides health services to approximately 1.5 million American In,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000168,GSTMT-000376,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_5.bin,Quotes are being requested and a separate written solicitation will not be issued.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000169,GSTMT-000381,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_5.bin,The following additional submission r,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000170,GSTMT-000389,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,A1 We may submit diagrams subject to security assessment.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000171,GSTMT-000393,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,"A7 No, there is not any generator system included.",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000172,GSTMT-000395,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,"Is the contractor expected to purchase new software licenses within the fixed-price base rate, or will the Embassy provide existing proprietary software tools to our technicians on-site?",no_plu_rule_match,,needs_review,2026-06-24 22:37:18
PDISC-000173,GSTMT-000401,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,Embassy in Mexico City requires preventive maintenance services for the Anti-Climb bi-folding gates.,no_plu_rule_match,,needs_review,2026-06-24 22:37:18
